model,family,seed,sweep,min_sep,snr_db,snapshots,num_tests,num_kok,k_accuracy,rmspe_rad,rmspe_deg,mae_deg,sr5,rmspe_deg_kok,mae_deg_kok
LCPSN-uncovON/seed0,LCPSN-uncovON,0,snapshot,none,10,1000,25600,21042,0.821953125,0.037931539681633916,2.1733171341906297,1.550397027959363,0.926953125,2.146375448057691,1.5072946174143154
LCPSN-uncovON/seed1,LCPSN-uncovON,1,snapshot,none,10,1000,25600,21096,0.8240625,0.03682570995570181,2.109957758034611,1.502476013527373,0.928046875,2.071421746737245,1.4522408514891905
LCPSN-uncovON/seed2,LCPSN-uncovON,2,snapshot,none,10,1000,25600,21057,0.8225390625,0.036294171678873915,2.0795028581227166,1.484001282123235,0.9264453125,2.0433293868015188,1.4350585448477584
LCPSN-uncovOFF/seed0,LCPSN-uncovOFF,0,snapshot,none,10,1000,25600,21044,0.82203125,0.041185442075077766,2.3597520082824794,1.6732437365083361,0.91109375,2.3615976762138553,1.6502609222279416
LCPSN-uncovOFF/seed1,LCPSN-uncovOFF,1,snapshot,none,10,1000,25600,21073,0.8231640625,0.042921790879679164,2.4592374665487253,1.7371442668314583,0.9092578125,2.4631983188686375,1.7161557919119168
LCPSN-uncovOFF/seed2,LCPSN-uncovOFF,2,snapshot,none,10,1000,25600,21097,0.8241015625,0.04097553401549984,2.3477251623828836,1.6657550209670062,0.913828125,2.3265230956555563,1.626742003548423
Trans-MUSIC/seed0,Trans-MUSIC,0,snapshot,8deg,10,50,25600,18825,0.7353515625,0.0725949211671195,4.159382596960872,3.2915706771085405,0.7223828125,4.025108879001741,3.1499039534153117
Trans-MUSIC/seed1,Trans-MUSIC,1,snapshot,8deg,10,50,25600,17907,0.6994921875,0.07860179620250095,4.503551184550726,3.6350231217173654,0.6797265625,4.412725483587437,3.5294520415915125
Trans-MUSIC/seed2,Trans-MUSIC,2,snapshot,8deg,10,50,25600,17259,0.6741796875,0.09072023043451169,5.197886320351802,4.179067385015639,0.614296875,5.05683931106127,4.021694296212661
TCN-MUSIC/seed0,TCN-MUSIC,0,snapshot,8deg,10,50,25600,20685,0.8080078125,0.08014429054629801,4.591929600373099,3.5900184957318793,0.711015625,4.6273722815870455,3.5946417560831723
TCN-MUSIC/seed1,TCN-MUSIC,1,snapshot,8deg,10,50,25600,20071,0.7840234375,0.0820803300517961,4.702856493008734,3.7523257502905585,0.686171875,4.730148969320499,3.7447711209265284
TCN-MUSIC/seed2,TCN-MUSIC,2,snapshot,8deg,10,50,25600,20607,0.8049609375,0.06667144724540836,3.819992541191017,3.0019396586268607,0.77640625,3.764789748876682,2.9384187181382253
DA-MUSIC/seed0,DA-MUSIC,0,snapshot,8deg,10,50,25600,10530,0.411328125,0.15533121013521312,8.899822767407429,7.175465325897195,0.27796875,10.508363984878141,8.277092018789899
DA-MUSIC/seed1,DA-MUSIC,1,snapshot,8deg,10,50,25600,12205,0.4767578125,0.12951865299364268,7.42087218475517,6.165307825468597,0.3711328125,8.675273740718481,7.111083393030657
DA-MUSIC/seed2,DA-MUSIC,2,snapshot,8deg,10,50,25600,8822,0.344609375,0.15621365721967892,8.950383260990943,7.512790653013161,0.2342578125,11.593824113809253,9.517848318363495
LCPSN-uncovON/seed0,LCPSN-uncovON,0,snapshot,8deg,10,50,25600,22312,0.8715625,0.0452364768349866,2.5918592026860483,1.8456046254617136,0.8598046875,2.501083955024002,1.7632476067278322
LCPSN-uncovON/seed1,LCPSN-uncovON,1,snapshot,8deg,10,50,25600,22307,0.8713671875,0.045021383358775084,2.5795352542983307,1.8379615759008203,0.8608984375,2.481007925532705,1.7500305304428623
LCPSN-uncovON/seed2,LCPSN-uncovON,2,snapshot,8deg,10,50,25600,22321,0.8719140625,0.04483672601702996,2.5689551679602305,1.832971194698828,0.8611328125,2.475737291498188,1.7485690281655928
LCPSN-uncovOFF/seed0,LCPSN-uncovOFF,0,snapshot,8deg,10,50,25600,22523,0.8798046875,0.04788671583741268,2.743706712226024,1.9455777955306894,0.853828125,2.6507185952451486,1.8650179501682884
LCPSN-uncovOFF/seed1,LCPSN-uncovOFF,1,snapshot,8deg,10,50,25600,22514,0.879453125,0.04866711711063559,2.7884204115083326,1.978112135526013,0.850859375,2.7150821774545792,1.9094948389023307
