model,family,seed,sweep,min_sep,snr_db,snapshots,num_tests,num_kok,k_accuracy,rmspe_rad,rmspe_deg,mae_deg,sr5,rmspe_deg_kok,mae_deg_kok
1bMUSIC-arcsine/mdl,1bMUSIC-arcsine/mdl,,snapshot,8deg,10,400,25600,6400,0.25,0.12703594522934597,7.278623508096609,5.42297980667802,0.7092578125,12.090992690084994,8.845738747012422
1bMUSIC-arcsine/aic,1bMUSIC-arcsine/aic,,snapshot,8deg,10,400,25600,6400,0.25,0.12703594522934597,7.278623508096609,5.42297980667802,0.7092578125,12.090992690084994,8.845738747012422
1bMUSIC-arcsine/oracle,1bMUSIC-arcsine/oracle,,snapshot,8deg,10,400,25600,25600,1.0,0.134064320038525,7.681319721498633,5.681346133260696,0.70890625,7.681319721498633,5.681346133260696
FP-MUSIC/mdl,FP-MUSIC/mdl,,snapshot,8deg,10,400,25600,23612,0.92234375,0.04365531149514453,2.5012651020007293,1.7780879820975213,0.9163671875,2.34855098448261,1.6840730777135848
FP-MUSIC/aic,FP-MUSIC/aic,,snapshot,8deg,10,400,25600,22436,0.87640625,0.053083625305780924,3.041467691275101,2.174908532709007,0.8937109375,2.9518056749124906,2.1184158682778014
FP-MUSIC/oracle,FP-MUSIC/oracle,,snapshot,8deg,10,400,25600,25600,1.0,0.07086888400253047,4.060487952147192,2.921638649806987,0.8529296875,4.060487952147193,2.921638649806987
1bMUSIC-naive/mdl,1bMUSIC-naive/mdl,,snapshot,8deg,10,600,25600,14111,0.5512109375,0.08241613193010391,4.722096523388338,3.4722805868985436,0.824765625,4.414654145327282,3.246861036528271
1bMUSIC-naive/aic,1bMUSIC-naive/aic,,snapshot,8deg,10,600,25600,9710,0.379296875,0.11183171192208867,6.407485108858532,4.751404700593449,0.7490234375,7.263760602583628,5.299118755898486
1bMUSIC-naive/oracle,1bMUSIC-naive/oracle,,snapshot,8deg,10,600,25600,25600,1.0,0.1246058494556733,7.139389276452586,5.230618913369471,0.7203515625,7.139389276452587,5.230618913369471
1bMUSIC-arcsine/mdl,1bMUSIC-arcsine/mdl,,snapshot,8deg,10,600,25600,6400,0.25,0.11835299176795715,6.78112692105052,5.032190471368004,0.730859375,11.426958763622274,8.364799929009854
1bMUSIC-arcsine/aic,1bMUSIC-arcsine/aic,,snapshot,8deg,10,600,25600,6400,0.25,0.11835299176795715,6.78112692105052,5.032190471368004,0.730859375,11.426958763622274,8.364799929009854
1bMUSIC-arcsine/oracle,1bMUSIC-arcsine/oracle,,snapshot,8deg,10,600,25600,25600,1.0,0.12542755589272697,7.186469587294494,5.293008352343439,0.73,7.186469587294494,5.293008352343439
FP-MUSIC/mdl,FP-MUSIC/mdl,,snapshot,8deg,10,600,25600,23718,0.926484375,0.040126027560407514,2.2990520278369733,1.627324213332916,0.924296875,2.17510638681472,1.554274811901898
FP-MUSIC/aic,FP-MUSIC/aic,,snapshot,8deg,10,600,25600,22552,0.8809375,0.049769177756617315,2.851563835290547,2.0343203013548923,0.9011328125,2.822689761183522,2.0266386537939254
FP-MUSIC/oracle,FP-MUSIC/oracle,,snapshot,8deg,10,600,25600,25600,1.0,0.06652926931997655,3.8118463461238488,2.7337221208359592,0.8627734375,3.811846346123848,2.7337221208359592
1bMUSIC-naive/mdl,1bMUSIC-naive/mdl,,snapshot,8deg,10,800,25600,13528,0.5284375,0.08492491551140341,4.865839234308515,3.577526971873888,0.81796875,4.534580187460736,3.3286805602338703
1bMUSIC-naive/aic,1bMUSIC-naive/aic,,snapshot,8deg,10,800,25600,9242,0.361015625,0.11318447473656962,6.4849927088105295,4.8009282815703225,0.743828125,7.558723413264472,5.5097240126737566
1bMUSIC-naive/oracle,1bMUSIC-naive/oracle,,snapshot,8deg,10,800,25600,25600,1.0,0.12359517143808521,7.08148169159814,5.1713665115519625,0.7203515625,7.08148169159814,5.1713665115519625
1bMUSIC-arcsine/mdl,1bMUSIC-arcsine/mdl,,snapshot,8deg,10,800,25600,6400,0.25,0.11605804425296257,6.649636114237294,4.932561623988294,0.7363671875,11.454090887003606,8.366304177057133
1bMUSIC-arcsine/aic,1bMUSIC-arcsine/aic,,snapshot,8deg,10,800,25600,6400,0.25,0.11605804425296257,6.649636114237294,4.932561623988294,0.7363671875,11.454090887003606,8.366304177057133
