model,family,seed,sweep,min_sep,snr_db,snapshots,num_tests,num_kok,k_accuracy,rmspe_rad,rmspe_deg,mae_deg,sr5,rmspe_deg_kok,mae_deg_kok
1bMUSIC-naive/aic,1bMUSIC-naive/aic,,snr,8deg,12,200,25600,11081,0.4328515625,0.12503892629466612,7.164202751531741,5.3653798719669386,0.7223828125,7.297099400261994,5.367694949399307
1bMUSIC-naive/oracle,1bMUSIC-naive/oracle,,snr,8deg,12,200,25600,25600,1.0,0.14854048350405466,8.510742791614957,6.321880874445299,0.668125,8.510742791614959,6.321880874445299
1bMUSIC-arcsine/mdl,1bMUSIC-arcsine/mdl,,snr,8deg,12,200,25600,6400,0.25,0.14097812184359118,8.077451385318856,6.065976777363244,0.6719140625,12.834060928731777,9.512491377335849
1bMUSIC-arcsine/aic,1bMUSIC-arcsine/aic,,snr,8deg,12,200,25600,6400,0.25,0.14097812184359118,8.077451385318856,6.065976777363244,0.6719140625,12.834060928731777,9.512491377335849
1bMUSIC-arcsine/oracle,1bMUSIC-arcsine/oracle,,snr,8deg,12,200,25600,25600,1.0,0.14997752787121596,8.593079368826348,6.402532872497376,0.6720703125,8.593079368826347,6.402532872497376
FP-MUSIC/mdl,FP-MUSIC/mdl,,snr,8deg,12,200,25600,23715,0.9263671875,0.046329538250220355,2.654487008527539,1.8844494119831472,0.9097265625,2.5106262226002296,1.7919199921627964
FP-MUSIC/aic,FP-MUSIC/aic,,snr,8deg,12,200,25600,22506,0.879140625,0.05475498726771205,3.1372296777324595,2.2393459340918365,0.889453125,3.0678971476922907,2.190687468953015
FP-MUSIC/oracle,FP-MUSIC/oracle,,snr,8deg,12,200,25600,25600,1.0,0.07194336971446076,4.122051448587908,2.953662346355108,0.850390625,4.122051448587908,2.953662346355108
1bMUSIC-naive/mdl,1bMUSIC-naive/mdl,,snr,8deg,14,200,25600,14462,0.564921875,0.09374255307266637,5.37105265184491,4.003229943812438,0.801875,4.714407209896598,3.496332540665253
1bMUSIC-naive/aic,1bMUSIC-naive/aic,,snr,8deg,14,200,25600,10826,0.422890625,0.12470135155818514,7.1448611438611405,5.3622139754246145,0.7219921875,7.306911440200688,5.387516079281452
1bMUSIC-naive/oracle,1bMUSIC-naive/oracle,,snr,8deg,14,200,25600,25600,1.0,0.1459711646558877,8.363531665391577,6.205577348049613,0.672578125,8.363531665391575,6.205577348049613
1bMUSIC-arcsine/mdl,1bMUSIC-arcsine/mdl,,snr,8deg,14,200,25600,6401,0.2500390625,0.13955720529773974,7.99603886420126,6.01051043212967,0.6736328125,12.914169016546953,9.548453302783667
1bMUSIC-arcsine/aic,1bMUSIC-arcsine/aic,,snr,8deg,14,200,25600,6401,0.2500390625,0.13955720529773974,7.99603886420126,6.01051043212967,0.6736328125,12.914169016546953,9.548453302783667
1bMUSIC-arcsine/oracle,1bMUSIC-arcsine/oracle,,snr,8deg,14,200,25600,25600,1.0,0.14866255282834687,8.517736848704915,6.349189903042575,0.6753515625,8.517736848704915,6.349189903042575
FP-MUSIC/mdl,FP-MUSIC/mdl,,snr,8deg,14,200,25600,23954,0.935703125,0.04511157831955377,2.584703044884298,1.8321255912148464,0.91140625,2.4418292065740452,1.7397663155593523
FP-MUSIC/aic,FP-MUSIC/aic,,snr,8deg,14,200,25600,22748,0.88859375,0.05323867047737955,3.050351125241584,2.173118511452508,0.8920703125,2.9584814447975845,2.1102725081275793
FP-MUSIC/oracle,FP-MUSIC/oracle,,snr,8deg,14,200,25600,25600,1.0,0.06735289013395644,3.859036342684026,2.760252990370451,0.860390625,3.8590363426840257,2.760252990370451
1bMUSIC-naive/mdl,1bMUSIC-naive/mdl,,snr,8deg,16,200,25600,13950,0.544921875,0.0921081481764241,5.277408149274711,3.9196715625582566,0.8054296875,4.462590866404246,3.275071868853661
1bMUSIC-naive/aic,1bMUSIC-naive/aic,,snr,8deg,16,200,25600,10796,0.42171875,0.12224980933175245,7.004398120988442,5.246080200534236,0.727109375,7.205809104605008,5.293788211657569
1bMUSIC-naive/oracle,1bMUSIC-naive/oracle,,snr,8deg,16,200,25600,25600,1.0,0.1445930478427513,8.284571388322842,6.127435560657933,0.6757421875,8.28457138832284,6.127435560657933
1bMUSIC-arcsine/mdl,1bMUSIC-arcsine/mdl,,snr,8deg,16,200,25600,6400,0.25,0.13803958681615708,7.909085730295521,5.923127508914136,0.6787109375,13.001030370655826,9.62044798253685
1bMUSIC-arcsine/aic,1bMUSIC-arcsine/aic,,snr,8deg,16,200,25600,6400,0.25,0.13803958681615708,7.909085730295521,5.923127508914136,0.6787109375,13.001030370655826,9.62044798253685
